CodigoAntiguo;IdDoc;CodigoNuevo;Gerencia;Area;EstadoDocumento;Aprobador;Elaborador;FechaVigencia;UltimaRevision;NroRevision;Revisor ;TipoDocumento;Validador;Verificador;Confidencial;Distribuidor;FechaAprobacion;FechaEdicion;NroEdicion;Pais;Titulo
PER-F-097;;PER-F-097;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;20/07/2016;20/07/2016;1;Perú;DECLARACIÓN JURADA DE PARENTESCO Y AFINIDAD
PER-F-098;;PER-F-098;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;4/07/2016;4/07/2016;1;Perú;LICENCIA POR FALLECIMIENTO DE FAMILIAR DIRECTO
PER-F-099;;PER-F-099;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;20/07/2016;3/11/2016;2;Perú;ENCUESTA DE SATISFACCION DE NUEVO INGRESANTE
PER-F-100;;PER-F-100;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;20/07/2016;20/07/2016;1;Perú;FORMATO DE VACACIONES
PER-F-101;;PER-F-101;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;20/07/2016;20/07/2016;1;Perú;CARTA PARA USO DE FACULTAD DIRECTRIZ
PER-F-102;;PER-F-102;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;20/07/2016;20/07/2016;1;Perú;CONVENIO SOBRE ADELANTO DE DESCANSO Y REMUNERACION VACACIONAL
PER-F-103;;PER-F-103;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;20/07/2016;20/07/2016;1;Perú;DECLARACION JURADA
PER-F-104;;PER-F-104;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;20/07/2016;20/07/2016;1;Perú;COMPROMISO Y ACUERDO DE CONFIDENCIALIDAD  Y RESERVA DE PROPIEDAD
PER-F-105;;PER-F-105;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;21/07/2016;21/07/2016;1;Perú;DECLARACION JURADA
PER-F-108;;PER-F-108;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;3/08/2016;3/08/2016;1;Perú;DECLARACION JURADA - VISITAS DOMICILIARIAS
PER-F-116;;PER-F-116;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;3/11/2016;3/11/2016;1;Perú;VALIDACION DE REQUISITOS DE POSTULACIÓN INTERNA
PER-F-117;;PER-F-117;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;3/11/2016;3/11/2016;1;Perú;ALINEAMIENTO DE TOMA DE DECISIÓN
PER-F-118;;PER-F-118;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;3/11/2016;3/11/2016;1;Perú;ENCUESTA DE SATISFACCIÓN DEL PROCESO R&S
PER-F-119;;PER-F-119;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;3/11/2016;3/11/2016;1;Perú;AVISO DE POSTULACIÓN INTERNA
PER-F-120;;PER-F-120;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;3/11/2016;3/11/2016;1;Perú;FECHA DE REFERIDO
PER-F-121;;PER-F-121;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;3/11/2016;3/11/2016;1;Perú;CURRÍCULUM VITAE DEL REFERIDO
PER-F-122;;PER-F-122;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;3/11/2016;3/11/2016;1;Perú;IDENTIFICACIÓN DE POSICIONES CRÍTICAS
PER-F-123;;PER-F-123;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;28/12/2016;28/12/2016;1;Perú;ANEXO DE ACTUALIZACIÓN POLÍTICA DE CONFLICTOS DE INTERESES
PER-F-124;;PER-F-124;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;30/03/2017;30/03/2017;1;Perú;REQUERIMIENTO DE DOCUMENTACIÓN - SUBSIDIO
PER-F-125;;PER-F-125;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;30/03/2017;30/03/2017;1;Perú;CARTA DE REEMBOLSO
PER-F-126;;PER-F-126;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;30/03/2017;30/03/2017;1;Perú;AUTORIZACIÓN DE DESCUENTO EN PLANILLA POR SUBSIDIO
PER-F-127;;PER-F-127;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;10/05/2017;20/06/2017;2;Perú;JUSTIFICACION DE INASISTENCIAS Y PERMISOS POR HORAS
PER-F-128;;PER-F-128;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;10/05/2017;10/05/2017;1;Perú;CONVENIO DE VARIACIÓN DEL DESCANSO VACACIONAL
PER-F-129;;PER-F-129;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;10/08/2017;10/08/2017;1;Perú;PLAN ANUAL DE CAPACITACIÓN
PER-F-130;;PER-F-130;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;10/08/2017;10/08/2017;1;Perú;SILABO DE CAPACITACIÓN INTERNA
PER-F-131;;PER-F-131;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;10/08/2017;10/08/2017;1;Perú;MEDICIÓN DE EFICACIA DE LA CAPACITACIÓN
PER-F-132;;PER-F-132;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;10/08/2017;10/08/2017;1;Perú;REGISTRO DE CAPACITACIONES
PER-F-133;;PER-F-133;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;10/08/2017;10/08/2017;1;Perú;AUTORIZACIÓN DE DESCUENTO EN PLANILLA POR FORMACIÓN
PER-F-134;;PER-F-134;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;10/08/2017;10/08/2017;1;Perú;CONVENIO DE PERMANENCIA PROGRAMAS DE FORMACION
PER-F-135;;PER-F-135;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;10/08/2017;10/08/2017;1;Perú;SOLICITUD PROMOCION DE PRODUCTOS Y/O SERVICIOS
PER-F-136;;PER-F-136;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;5/10/2017;5/10/2017;1;Perú;SEGUIMIENTO DE DESENPEÑO
PER-F-137;;PER-F-137;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;5/10/2017;5/10/2017;1;Perú;RESTRUCTURACION DE PRESTAMO
PER-F-138;;PER-F-138;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;16/10/2017;16/10/2017;1;Perú;EVALUACIÓN DE DESEMPEÑO SIN PERSONAL A CARGO
PER-F-139;;PER-F-139;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;16/10/2017;16/10/2017;1;Perú;EVALUACIÓN DE DESEMPEÑO CON PERSONAL A CARGO
PER-F-140;;PER-F-140;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;16/11/2017;21/11/2017;2;Perú;POSTULACIÓN INTERNA E INTRA-GRUPO
PER-F-145;;PER-F-145;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;28/12/2017;28/12/2017;1;Perú;Declaración Jurada Patrimonial del Colaborador
PER-F-146;;PER-F-146;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;24/01/2018;24/01/2018;1;Perú;CONSTANCIA DE CREACIÓN Y RECEPCION DE CORREO ELECTRÓNICO PERSONAL
PER-F-150;;PER-F-150;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;12/03/2018;12/03/2018;1;Perú;FICHA DE INSCRIPCIÓN: Formato Becario EXSA
PER-F-151;;PER-F-151;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;12/03/2018;12/03/2018;1;Perú;Declaración del Becario en SENATI
PER-F-152;;PER-F-152;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;FORMATO;;;;;12/03/2018;12/03/2018;1;Perú;EXONERACIÓN DE PAGOS
PER-F-109;;PER-F-109;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;HOJAS DE SEGURIDAD MSDS SEMIELABORADOS;;;;;15/09/2016;15/09/2016;1;Perú;LEVANTAMIENTO DE NECESIDADES DE FORMACIÓN
PER-I-001;;PER-I-001;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;INSTRUCCIÓN;;;;;28/12/2016;28/12/2016;1;Perú;EJECUCIÓN DE CAMPAÑA DE ACTUALIZACIÓN
PER-LI-002;;PER-LI-002;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;LISTADO;;;;;26/07/2017;26/07/2017;1;Perú;LISTA DE FACILITADORES INTERNOS
PER-POL-001;;PER-POL-001;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;POLÍTICA;;;;;42569;42569;1;Perú;CONFLICTO DE INTERESES
PER-POL-002;;PER-POL-002;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;POLÍTICA;;;;;28/12/2016;28/12/2016;1;Perú;ACTUALIZACIÓN DE DATOS PERSONALES
PER-POL-003;;PER-POL-003;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;POLÍTICA;;;;;21/02/2017;21/02/2017;1;Perú;GESTION HUMANA BENEFICIOS EXSA
PER-POL-004;;PER-POL-004;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;POLÍTICA;;;;;21/02/2017;21/02/2017;1;Perú;GESTION HUMANA GESTION DE COMPENSACIONES
PER-POL-005;;PER-POL-005;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;POLÍTICA;;;;;22/02/2017;16/10/2017;2;Perú;LINEAMIENTOS DE VACACIONES
PER-POL-006;;PER-POL-006;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;POLÍTICA;;;;;21/03/2017;21/03/2017;1;Perú;RELACIÓN DE PARENTESCO Y AFINIDAD
PER-POL-007;;PER-POL-007;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;POLÍTICA;;;;;10/05/2017;10/05/2017;1;Perú;REGISTRO Y CONTROL DE ASISTENCIA
PER-POL-008;;PER-POL-008;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;POLÍTICA;;;;;10/08/2017;10/08/2017;1;Perú;COLECTA Y VENTA INTERNA
PER-POL-009;;PER-POL-009;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;POLÍTICA;;;;;10/08/2017;10/08/2017;1;Perú;REGALOS, ATENCIONES Y CORTESÍAS
PER-POL-010;;PER-POL-010;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;POLÍTICA;;;;;17/08/2017;30/11/2018;2;Perú;ASIGNACION Y USO DE VEHICULOS DE LA EMPRESA
PER-POL-011;;PER-POL-011;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;POLÍTICA;;;;;16/10/2017;16/10/2017;1;Perú;GESTION DEL DESEMPEÑO
PER-POL-012;;PER-POL-012;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;POLÍTICA;;;;;20/07/2018;20/07/2018;1;Perú;ASIGNACIÓN Y USO DE ESTACIONAMIENTOS
PER-POL-013;;PER-POL-013;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;POLÍTICA;;;;;27/12/2018;27/12/2018;1;Perú;ASIGNACIÓN Y USO DE TARJETAS DE PRESENTACIÓN
PER-POL-014;;PER-POL-014;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;POLÍTICA;;;;;27/12/2018;27/12/2018;1;Perú;ASIGNACIÓN DE VEHÍCULO COMO BENEFICIO
PER-POL-015;;PER-POL-015;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;POLÍTICA;;;;;27/12/2018;27/12/2018;1;Perú;REGALOS, ATENCIONES Y CORTESÍAS
PER-P-009;;PER-P-009;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;PROCEDIMIENTO;;;;;11/09/2009;17/10/2018;11;Perú;RECLUTAMIENTO Y SELECCIÓN
PER-P-014;;PER-P-014;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;PROCEDIMIENTO;;;;;21/09/2009;20/10/2016;3;Perú;CESE DE COLABORADOR
PER-P-019;;PER-P-019;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;PROCEDIMIENTO;;;;;5/03/2010;5/11/2018;3;Perú;Gestión Disciplinaria
PER-P-020;;PER-P-020;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;PROCEDIMIENTO;;;;;22/06/2016;22/06/2016;1;Perú;Gestión de Contratos
PER-P-021;;PER-P-021;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;PROCEDIMIENTO;;;;;24/06/2016;24/06/2016;1;Perú;Trabajo en Sobretiempo
PER-P-022;;PER-P-022;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;PROCEDIMIENTO;;;;;3/01/2017;3/01/2017;1;Perú;GESTIÓN DE DESCANSOS MÉDICOS, SUBSIDIOS E INVALIDEZ PERMANENTE
PER-P-023;;PER-P-023;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;PROCEDIMIENTO;;;;;10/08/2017;19/07/2018;2;Perú;CAPACITACION
PER-P-024;;PER-P-024;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;PROCEDIMIENTO;;;;;30/11/2017;30/11/2017;1;Perú;VACACIONES DE PERSONAL
PER-P-025;;PER-P-025;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;PROCEDIMIENTO;;;;;27/12/2018;27/12/2018;1;Perú;PRÉSTAMOS A COLABORADORES
PER-P-027;;PER-P-027;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;PROCEDIMIENTO;;;;;27/12/2018;27/12/2018;1;Perú;INCLUSIÓN Y RENOVACIÓN DE PÓLIZAS SCTR
PER-TA-002;;PER-TA-002;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;TABLA;;;;;22/06/2016;22/06/2016;1;Perú;Criterios de Evaluación Plazo Indeterminado
PER-TA-003;;PER-TA-003;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;TABLA;;;;;24/06/2016;24/06/2016;1;Perú;Consideraciones en el Trabajo en Sobretiempo
PER-TA-004;;PER-TA-004;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;TABLA;;;;;3/08/2016;24/01/2018;3;Perú;ALCANCE DE DOCUMENTACIÓN DE INGRESANTES
PER-TA-006;;PER-TA-006;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;TABLA;;;;;20/10/2016;20/10/2016;1;Perú;CRITERIOS EN PROCESO DE CESE
PER-TA-007;;PER-TA-007;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;TABLA;;;;;3/11/2016;3/11/2016;1;Perú;GUÍA DE PREGUNTAS POR COMPETENCIA
PER-TA-010;;PER-TA-010;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;TABLA;;;;;10/05/2017;10/05/2017;1;Perú;Sanciones de Tardanzas e Inasistencias
PER-TA-011;;PER-TA-011;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;TABLA;;;;;10/08/2017;10/08/2017;1;Perú;APLICABILIDAD DE SUBVENCION Y MONTO DE PERMANENCIA
PER-TA-012;;PER-TA-012;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;TABLA;;;;;5/10/2017;5/10/2017;1;Perú;MATRIZ DE FIJACION DE OBJETIVOS Y METAS
PER-TA-013;;PER-TA-013;Gestión Humana ;Gerencia de Gestión Humana ;Aprobado;;;;;0;irivas@exsa.net;TABLA;;;;;5/10/2017;5/10/2017;1;Perú;GRADUALIDAD DE SANCIONES - KM 0
SGA-F-001;;SGA-F-001;Sustentabilidad ;Gestión Ambiental ;Aprobado;;;;;0;aantunez@exsa.net;FORMATO;;;;;26/07/2017;26/07/2017;1;Perú;MATRIZ DE AAS Y CONTROLES - PLANTAS FABRILES Y AREAS DE SOPORTE
SGA-F-002;;SGA-F-002;Sustentabilidad ;Gestión Ambiental ;Aprobado;;;;;0;aantunez@exsa.net;FORMATO;;;;;26/07/2017;26/07/2017;1;Perú;MATRIZ DE AAS Y CONTROLES - PROYECTOS DE OBRA Y MANTENIMIENTO DE INFRAESTRUCTURA
SGA-F-003;;SGA-F-003;Sustentabilidad ;Gestión Ambiental ;Aprobado;;;;;0;aantunez@exsa.net;FORMATO;;;;;26/07/2017;26/07/2017;1;Perú;RESUMEN DE AAS Y CONTROLES
SGA-F-004;;SGA-F-004;Sustentabilidad ;Gestión Ambiental ;Aprobado;;;;;0;aantunez@exsa.net;FORMATO;;;;;7/09/2017;7/09/2017;1;Perú;SEGREGACION DE RESIDUOS
SGA-F-005;;SGA-F-005;Sustentabilidad ;Gestión Ambiental ;Aprobado;;;;;0;aantunez@exsa.net;FORMATO;;;;;7/09/2017;7/09/2017;1;Perú;HORARIO DE RECOLECCIÓN DE RESIDUOS
SGA-F-007;;SGA-F-007;Sustentabilidad ;Gestión Ambiental ;Aprobado;;;;;0;aantunez@exsa.net;FORMATO;;;"nalcocer@exsa.net; lcardenas@exsa.net; jcarrizales@exsa.net; JMARROQUIN@exsa.net; arojas@exsa.net; rtenorio@exsa.net";;7/09/2017;7/09/2017;1;Perú;IDENTIFICACIÓN DE RESIDUOS PELIGROSOS
SGA-P-001;;SGA-P-001;Sustentabilidad ;Gestión Ambiental ;Aprobado;;;;;0;fneri@exsa.net;PROCEDIMIENTO;;;"nalcocer@exsa.net; lcardenas@exsa.net; jcarrizales@exsa.net; JMARROQUIN@exsa.net; arojas@exsa.net; rtenorio@exsa.net";;1/08/2017;1/08/2017;1;Perú;IDENTIFICACION, EVALUACION Y CONTROL DE AA
SGA-P-002;;SGA-P-002;Sustentabilidad ;Gestión Ambiental ;Aprobado;;;;;0;fneri@exsa.net;PROCEDIMIENTO;;;"nalcocer@exsa.net; lcardenas@exsa.net; jcarrizales@exsa.net; JMARROQUIN@exsa.net; arojas@exsa.net; rtenorio@exsa.net";;7/09/2017;7/09/2017;1;Perú;GESTIÓN DE RESIDUOS PLANTA LURIN
SGA-P-003;;SGA-P-003;Sustentabilidad ;Gestión Ambiental ;Aprobado;;;;;0;fneri@exsa.net;PROCEDIMIENTO;;;"nalcocer@exsa.net; lcardenas@exsa.net; jcarrizales@exsa.net; JMARROQUIN@exsa.net; arojas@exsa.net; rtenorio@exsa.net";;7/09/2017;7/09/2017;1;Perú;GESTIÓN DE RESIDUOS PLANTA TACNA
SGA-P-004;;SGA-P-004;Sustentabilidad ;Gestión Ambiental ;Aprobado;;;;;0;fneri@exsa.net;PROCEDIMIENTO;;;"nalcocer@exsa.net; lcardenas@exsa.net; jcarrizales@exsa.net; JMARROQUIN@exsa.net; arojas@exsa.net; rtenorio@exsa.net";;7/09/2017;7/09/2017;1;Perú;GESTIÓN DE RESIDUOS PLANTA TRUJILLO
SGA-PRG-001;;SGA-PRG-001;Sustentabilidad ;Gestión Ambiental ;Aprobado;;;;;0;aantunez@exsa.net;PROGRAMA;;;"nalcocer@exsa.net; lcardenas@exsa.net; jcarrizales@exsa.net; JMARROQUIN@exsa.net; arojas@exsa.net; rtenorio@exsa.net";;3/08/2017;3/08/2017;1;Perú;PROGRAMA DE CUMPLIMIENTO TECNICO LEGAL AMBIENTAL
SGA-TA-001;;SGA-TA-001;Sustentabilidad ;Gestión Ambiental ;Aprobado;;;;;0;aantunez@exsa.net;TABLA;;;"nalcocer@exsa.net; lcardenas@exsa.net; jcarrizales@exsa.net; JMARROQUIN@exsa.net; arojas@exsa.net; rtenorio@exsa.net";;1/08/2017;1/08/2017;1;Perú;CORRESPONDENCIA ENTRE ASPECTO, IMPACTO Y FACTOR AMBIENTAL
SGA-TA-002;;SGA-TA-002;Sustentabilidad ;Gestión Ambiental ;Aprobado;;;;;0;aantunez@exsa.net;TABLA;;;"nalcocer@exsa.net; lcardenas@exsa.net; jcarrizales@exsa.net; JMARROQUIN@exsa.net; arojas@exsa.net; rtenorio@exsa.net";;1/08/2017;1/08/2017;1;Perú;CRITERIOS DE SIGNIFICANCIA DE ASPECTOS AMBIENTALES
SGA-TA-003;;SGA-TA-003;Sustentabilidad ;Gestión Ambiental ;Aprobado;;;;;0;aantunez@exsa.net;TABLA;;;"nalcocer@exsa.net; lcardenas@exsa.net; jcarrizales@exsa.net; JMARROQUIN@exsa.net; arojas@exsa.net; rtenorio@exsa.net";;7/09/2017;7/09/2017;1;Perú;CLASIFICACION GENERAL DE RESIDUOS - PLANTAS PRODUCTIVAS
GPN-F-001;;GPN-F-001;Comercial y Marketing;Gestión de Productos y Servicios Nuevos ;Aprobado;;;;;0;jlarco@exsa.net;FORMATO;;;"nalcocer@exsa.net; lcardenas@exsa.net; jcarrizales@exsa.net; JMARROQUIN@exsa.net; arojas@exsa.net; rtenorio@exsa.net";;9/01/2018;9/01/2018;1;Perú;FORMATO DE COCEPTO
GPN-F-002;;GPN-F-002;Comercial y Marketing;Gestión de Productos y Servicios Nuevos ;Aprobado;;;;;0;jlarco@exsa.net;FORMATO;;;"nalcocer@exsa.net; lcardenas@exsa.net; jcarrizales@exsa.net; JMARROQUIN@exsa.net; arojas@exsa.net; rtenorio@exsa.net";;9/01/2018;9/01/2018;1;Perú;FORMATO PERFIL DE LA LINEA DE NEGOCIO
GPN-F-003;;GPN-F-003;Comercial y Marketing;Gestión de Productos y Servicios Nuevos ;Aprobado;;;;;0;jlarco@exsa.net;FORMATO;;;"nalcocer@exsa.net; lcardenas@exsa.net; jcarrizales@exsa.net; JMARROQUIN@exsa.net; arojas@exsa.net; rtenorio@exsa.net";;9/01/2018;9/01/2018;1;Perú;FORMATO DE RESULTADOS EN MINA
GPN-F-004;;GPN-F-004;Comercial y Marketing;Gestión de Productos y Servicios Nuevos ;Aprobado;;;;;0;jlarco@exsa.net;FORMATO;;;"nalcocer@exsa.net; lcardenas@exsa.net; jcarrizales@exsa.net; JMARROQUIN@exsa.net; arojas@exsa.net; rtenorio@exsa.net";;9/01/2018;9/01/2018;1;Perú;FORMATO PARA EL CIERRE DE LA ETAPA DE DESARROLLO
GPN-F-005;;GPN-F-005;Comercial y Marketing;Gestión de Productos y Servicios Nuevos ;Aprobado;;;;;0;jlarco@exsa.net;FORMATO;;;"nalcocer@exsa.net; lcardenas@exsa.net; jcarrizales@exsa.net; JMARROQUIN@exsa.net; arojas@exsa.net; rtenorio@exsa.net";;9/01/2018;9/01/2018;1;Perú;FORMATO PRODUCCIÓN Y LANZAMIENTO
GPN-F-008;;GPN-F-008;Comercial y Marketing;Gestión de Productos y Servicios Nuevos ;Aprobado;;;;;0;jlarco@exsa.net;FORMATO;;;"nalcocer@exsa.net; lcardenas@exsa.net; jcarrizales@exsa.net; JMARROQUIN@exsa.net; arojas@exsa.net; rtenorio@exsa.net";;6/11/2015;6/11/2015;1;Perú;Portafolio de iniciativas y proyectos de innovación
GPN-F-010;;GPN-F-010;Comercial y Marketing;Gestión de Productos y Servicios Nuevos ;Aprobado;;;;;0;jlarco@exsa.net;FORMATO;;;"nalcocer@exsa.net; lcardenas@exsa.net; jcarrizales@exsa.net; JMARROQUIN@exsa.net; arojas@exsa.net; rtenorio@exsa.net";;6/11/2015;6/11/2015;1;Perú;Gantt de proyecto
GPN-P-001;;GPN-P-001;Comercial y Marketing;Gestión de Productos y Servicios Nuevos ;Aprobado;;;;;0;jlarco@exsa.net;PROCEDIMIENTO;;;"nalcocer@exsa.net; lcardenas@exsa.net; jcarrizales@exsa.net; JMARROQUIN@exsa.net; arojas@exsa.net; rtenorio@exsa.net";;27/01/2015;2/02/2018;3;Perú;PROCESO DESARROLLO DE PRODUCTOS & SERVICIOS NUEVOS
IYP-F-002;;IYP-F-002;Logística ;Ingeniería y Proyectos ;Aprobado;;;;;0;agonzales@exsa.net;FORMATO;;;"nalcocer@exsa.net; lcardenas@exsa.net; jcarrizales@exsa.net; JMARROQUIN@exsa.net; arojas@exsa.net; rtenorio@exsa.net";;6/06/2011;12/07/2018;3;Perú;DOCUMENTO DE ALCANCE
IYP-F-004;;IYP-F-004;Logística ;Ingeniería y Proyectos ;Aprobado;;;;;0;agonzales@exsa.net;FORMATO;;;"nalcocer@exsa.net; lcardenas@exsa.net; jcarrizales@exsa.net; JMARROQUIN@exsa.net; arojas@exsa.net; rtenorio@exsa.net";;12/07/2018;12/07/2018;1;Perú;ANALISIS DE CICLO DE VIDA DEL ACTIVO
IYP-F-006;;IYP-F-006;Logística ;Ingeniería y Proyectos ;Aprobado;;;;;0;agonzales@exsa.net;FORMATO;;;"nalcocer@exsa.net; lcardenas@exsa.net; jcarrizales@exsa.net; JMARROQUIN@exsa.net; arojas@exsa.net; rtenorio@exsa.net";;29/11/2013;12/07/2018;2;Perú;MATRIZ DE RIESGOS
